,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.91,0.88,0.41,0.53,0.43,0.98,0.51,0.51,0.56,0.32
ffigo.csv,0.37,0.94,0.49,0.4,0.49,0.45,0.29,1.0,0.51,0.16
ildjit.csv,0.0,0.0,0.92,0.09,0.0,0.01,0.0,0.06,0.0,0.06
proftp.csv,0.0,0.92,0.12,1.0,0.18,0.35,0.8,0.29,0.39,0.13
skia.csv,0.68,0.91,0.17,0.31,0.37,0.51,0.54,0.15,0.97,0.35
tencompetence.csv,0.0,0.0,0.12,0.0,0.23,0.25,0.28,0.04,0.26,0.98
theresa.csv,1.0,0.0,0.0,0.0,0.09,0.01,0.0,0.11,0.0,0.0
wxjs.csv,0.0,0.0,0.0,0.24,0.0,0.0,0.9,0.0,0.05,0.0
xstore.csv,0.88,0.87,0.57,0.59,0.98,0.63,0.41,0.59,0.53,0.19
