,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.27,0.09,0.27,0.54,0.45,0.98,0.15,0.57,0.45,0.39
ffigo.csv,0.09,0.13,0.34,0.41,0.51,0.49,0.1,1.0,0.41,0.21
ildjit.csv,0.0,0.0,0.93,0.12,0.0,0.03,0.0,0.1,0.0,0.08
proftp.csv,0.0,0.11,0.14,1.0,0.23,0.35,0.27,0.35,0.34,0.18
skia.csv,0.22,0.11,0.13,0.38,0.43,0.44,0.25,0.2,0.98,0.44
tencompetence.csv,0.0,0.0,0.11,0.0,0.25,0.28,0.09,0.05,0.26,0.98
theresa.csv,0.86,0.0,0.0,0.0,0.12,0.01,0.0,0.17,0.0,0.0
wxjs.csv,0.0,0.0,0.0,0.31,0.0,0.0,0.93,0.0,0.08,0.0
xstore.csv,0.23,0.08,0.36,0.55,0.99,0.54,0.14,0.66,0.44,0.24
