,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.32,0.4,0.43,0.3,0.49,0.0,0.46,0.43,0.48,0.32
ffigo.csv,0.36,0.25,0.8,0.35,0.46,0.83,0.33,0.0,0.7,0.17
ildjit.csv,0.04,0.0,0.01,0.05,0.05,0.03,0.08,0.05,0.02,0.3
proftp.csv,0.12,0.31,0.11,0.0,0.2,0.27,0.4,0.3,0.35,0.27
skia.csv,0.26,0.33,0.29,0.11,0.2,0.48,0.22,0.07,0.0,0.18
tencompetence.csv,0.5,0.73,0.22,0.14,0.39,0.19,0.38,0.09,0.24,0.04
theresa.csv,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.01
wxjs.csv,0.0,0.0,0.01,0.08,0.0,0.0,0.0,0.07,0.0,0.0
xstore.csv,0.4,0.42,0.56,0.54,0.0,0.56,0.37,0.55,0.41,0.39
