,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.32,0.4,0.76,0.58,0.76,0.03,0.68,0.66,0.65,0.78
ffigo.csv,0.76,0.25,0.84,0.72,0.7,0.86,0.82,0.0,0.8,0.89
ildjit.csv,1.0,1.0,0.1,0.93,1.0,0.99,1.0,0.95,1.0,1.0
proftp.csv,1.01,0.31,0.9,0.0,0.87,0.74,0.42,0.81,0.74,0.93
skia.csv,0.42,0.33,0.91,0.74,0.7,0.69,0.55,0.88,0.04,0.72
tencompetence.csv,1.12,1.24,0.92,1.01,0.89,0.81,0.84,0.98,0.82,0.05
theresa.csv,0.02,1.0,1.0,1.0,0.93,0.99,1.0,0.91,1.0,1.0
wxjs.csv,1.0,1.0,1.0,0.8,1.0,1.0,0.12,1.0,0.96,1.0
xstore.csv,0.4,0.42,0.67,0.65,0.02,0.63,0.72,0.65,0.63,0.92
