,barracudamvc.csv,sevenupdate.csv,mclient-mume.csv,dxengine.csv,jsidplay2.csv,sblim.csv,springside.csv,swtfox.csv,tmva.csv,calcubetimer.csv,freedom-erp.csv,joustsim.csv,madman.csv,reaper3d.csv,primefaces.csv,chaosrts.csv
barracudamvc.csv,0.37,0.44,0.39,0.43,0.42,0.48,0.48,0.37,0.46,0.42,0.31,0.48,0.42,0.37,0.33,0.38
calcubetimer.csv,0.31,0.41,0.45,0.43,0.36,0.56,0.49,0.37,0.44,0.43,0.3,0.4,0.35,0.38,0.32,0.4
chaosrts.csv,0.32,0.41,0.39,0.41,0.36,0.46,0.4,0.36,0.44,0.4,0.37,0.48,0.4,0.36,0.29,0.41
dxengine.csv,0.77,0.64,0.75,0.58,0.71,0.56,0.94,0.63,0.76,0.89,0.7,0.86,0.59,0.8,0.9,0.52
freedom-erp.csv,0.67,0.0,0.0,0.0,0.74,0.0,0.0,0.94,0.0,0.75,0.4,0.5,0.67,0.5,0.0,0.95
joustsim.csv,0.48,0.43,0.52,0.4,0.6,0.8,0.68,0.45,0.5,0.64,0.71,0.82,0.39,0.47,0.47,0.85
jsidplay2.csv,0.51,0.52,0.8,0.85,0.41,0.57,0.55,0.47,0.98,0.51,0.32,0.47,0.69,0.47,0.36,0.41
madman.csv,0.93,0.5,0.8,0.83,0.5,0.92,0.86,0.86,0.96,0.8,0.0,0.83,0.88,0.8,0.8,0.94
mclient-mume.csv,0.73,0.83,0.5,0.5,0.67,0.76,0.7,0.9,0.51,0.75,0.5,0.75,0.56,0.86,0.46,0.95
primefaces.csv,0.56,0.58,0.51,0.46,0.75,0.65,0.55,0.6,0.52,0.74,0.92,0.76,0.56,0.49,0.42,0.65
reaper3d.csv,0.94,0.0,0.0,0.0,0.85,0.64,0.66,0.8,0.0,0.92,0.87,0.86,0.0,0.88,0.94,0.93
sblim.csv,0.88,0.0,0.0,0.5,0.0,0.78,0.97,0.93,0.5,0.83,0.96,0.0,0.0,0.0,0.86,0.88
sevenupdate.csv,0.48,0.47,0.43,0.42,0.38,0.42,0.47,0.36,0.44,0.58,0.31,0.56,0.4,0.37,0.35,0.59
springside.csv,0.32,0.4,0.41,0.41,0.37,0.41,0.58,0.36,0.44,0.4,0.29,0.42,0.37,0.36,0.32,0.38
swtfox.csv,0.76,0.59,0.69,0.71,0.96,0.54,0.62,0.7,0.63,0.91,0.96,0.97,0.75,0.67,0.64,0.94
tmva.csv,0.33,0.45,0.49,0.44,0.51,0.47,0.48,0.44,0.52,0.45,0.31,0.48,0.39,0.41,0.3,0.38
