,barracudamvc.csv,sevenupdate.csv,mclient-mume.csv,dxengine.csv,jsidplay2.csv,sblim.csv,springside.csv,swtfox.csv,tmva.csv,calcubetimer.csv,freedom-erp.csv,joustsim.csv,madman.csv,reaper3d.csv,primefaces.csv,chaosrts.csv
barracudamvc.csv,0.0,1.0,1.0,1.0,0.95,0.87,0.98,0.98,0.95,1.0,1.0,1.0,0.96,1.0,1.0,1.0
calcubetimer.csv,0.95,0.83,0.41,0.67,0.7,0.67,0.4,0.92,0.58,0.0,0.93,0.65,0.65,0.69,0.59,0.79
chaosrts.csv,0.9,0.83,1.0,1.0,0.6,0.68,0.31,1.0,1.0,0.75,0.47,1.0,1.0,0.95,0.63,0.0
dxengine.csv,0.2,0.0,0.07,0.0,0.05,0.3,0.11,0.25,0.22,0.0,0.11,0.08,0.24,0.16,0.07,0.21
freedom-erp.csv,0.05,0.0,0.0,0.0,0.1,0.01,0.0,0.23,0.0,0.0,0.04,0.03,0.06,0.02,0.0,0.21
joustsim.csv,0.3,1.0,0.15,0.47,0.45,0.18,0.68,0.69,0.63,0.0,0.33,0.0,0.59,0.61,0.44,0.16
jsidplay2.csv,0.5,0.83,0.67,0.43,0.0,0.71,0.46,0.8,0.07,1.0,0.93,0.92,0.51,0.42,0.7,0.79
madman.csv,0.2,0.0,0.0,0.12,0.05,0.08,0.03,0.08,0.12,0.0,0.01,0.08,0.0,0.05,0.07,0.05
mclient-mume.csv,0.2,0.17,0.0,0.29,0.0,0.18,0.11,0.08,0.17,0.0,0.01,0.05,0.22,0.2,0.48,0.05
primefaces.csv,0.65,1.0,0.81,0.82,0.7,0.52,0.36,0.43,0.93,0.75,0.19,0.57,0.69,0.73,0.0,0.26
reaper3d.csv,0.1,0.0,0.0,0.0,0.55,0.44,0.77,0.02,0.0,0.25,0.39,0.32,0.0,0.0,0.3,0.32
sblim.csv,0.05,0.0,0.0,0.04,0.0,0.01,0.39,0.12,0.0,0.0,0.11,0.02,0.02,0.01,0.15,0.0
sevenupdate.csv,0.6,0.0,0.78,0.98,0.95,1.0,0.99,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.52,0.32
springside.csv,0.85,0.33,0.3,0.71,0.35,0.31,0.01,0.66,0.7,0.25,0.64,0.62,0.49,0.77,0.89,0.68
swtfox.csv,0.4,0.5,0.59,0.47,0.45,0.56,0.79,0.0,0.6,0.25,0.31,0.47,0.53,0.49,0.59,0.37
tmva.csv,0.95,0.67,0.78,0.71,0.4,0.85,0.58,0.71,0.0,0.75,1.0,0.93,0.67,0.73,0.81,1.0
