,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,1.0,1.0,3.0,0.0,2.0,4.0,4.0,0.0
cornerstone.csv,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0
frogatto.csv,1.0,1.0,3.0,2.0,3.0,4.0,0.0,0.0
novembre.csv,1.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0
ns-3.csv,0.0,4.0,7.0,4.0,1.0,1.0,1.0,0.0
open-beos.csv,2.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0
planeshift.csv,0.0,4.0,10.0,3.0,0.0,1.0,2.0,9.0
sbml.csv,0.0,2.0,4.0,2.0,0.0,0.0,5.0,4.0
