,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,1.02,0.92,0.61,0.81,0.2,1.0,0.82
bwapi.csv,0.46,0.03,1.02,0.98,0.97,0.64,1.03
gisgraphy.csv,0.98,0.9,0.63,0.81,0.82,0.92,0.0
lite.csv,1.0,0.94,0.92,0.4,0.79,0.0,0.83
ontopia.csv,0.97,1.0,0.0,0.76,0.98,0.88,0.81
smartgwt.csv,0.59,0.64,0.86,0.06,0.82,0.71,0.8
