,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,0.15,0.69,0.25,0.84,0.0,0.29
bwapi.csv,0.07,0.99,0.82,0.38,0.3,0.46,0.39
gisgraphy.csv,0.03,0.74,0.72,0.25,0.19,0.35,1.0
lite.csv,0.0,0.17,0.4,0.67,0.23,1.0,0.25
ontopia.csv,0.03,0.87,1.0,0.41,0.32,0.43,0.51
smartgwt.csv,0.05,0.78,0.73,0.97,0.26,0.42,0.45
