,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,1.0,0.88,0.33,0.89,0.0,0.67
bwapi.csv,0.03,0.99,0.82,0.24,0.18,0.32,0.26
gisgraphy.csv,0.02,0.75,0.87,0.33,0.14,0.23,1.0
lite.csv,0.0,0.57,0.72,0.75,0.23,1.0,0.4
ontopia.csv,0.02,0.77,1.0,0.26,0.19,0.28,0.35
smartgwt.csv,0.03,0.81,0.82,0.99,0.16,0.29,0.31
