,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,0.1,0.57,0.24,0.83,0.0,0.21
bwapi.csv,0.85,0.98,0.0,0.09,0.13,0.66,0.0
gisgraphy.csv,0.09,0.4,0.59,0.24,0.36,0.36,1.0
lite.csv,0.0,0.12,0.3,0.65,0.27,1.0,0.21
ontopia.csv,0.13,0.0,1.0,0.59,0.09,0.4,0.53
smartgwt.csv,0.78,0.64,0.46,0.96,0.5,0.59,0.52
