,recall,precision,pf,pci_20,ifa,wins
apertium.csv,0.44,0.56,0.38,0.43,1.0,12
beast-mcmc.csv,0.67,0.55,0.57,0.43,1.0,13
bigdata.csv,0.3,0.5,0.26,0.62,1.0,15
codesmith.csv,0.81,0.48,0.74,0.46,1.0,6
coot.csv,0.42,0.39,0.53,0.6,1.0,1
cuberok.csv,0.5,0.5,0.46,0.52,1.0,11
icescrum.csv,0.46,0.6,0.29,0.5,1.0,17
jbasic.csv,0.81,0.52,0.74,0.45,2.0,9
jrefactory.csv,0.49,0.44,0.46,0.54,0.0,8
jsecurity.csv,0.26,0.53,0.21,0.61,1.0,16
kolmafia.csv,0.8,0.54,0.72,0.37,2.0,5
libopenmetaverse.csv,1.0,0.51,0.97,0.4,1.0,3
mevenide.csv,0.22,0.62,0.09,0.8,0.0,18
mobicents.csv,0.74,0.44,0.66,0.44,1.0,2
opendvr.csv,0.5,0.52,0.33,0.5,2.0,14
power-architect.csv,0.84,0.51,0.82,0.41,1.0,4
sidekar.csv,0.0,0.0,0.0,0.0,76.0,0
ta3d.csv,0.32,0.44,0.3,0.6,2.0,10
thedata.csv,0.64,0.5,0.65,0.5,1.0,7
