,beast-mcmc.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jbasic.csv,apertium.csv,power-architect.csv,bigdata.csv,kolmafia.csv,opendvr.csv,mevenide.csv,coot.csv,icescrum.csv,codesmith.csv,ta3d.csv,thedata.csv
apertium.csv,0.52,0.28,0.45,0.69,0.53,0.47,0.06,0.64,0.74,0.52,0.52,0.45,0.0,0.28,0.06,0.53,0.36,0.0,0.28
beast-mcmc.csv,0.72,0.51,0.69,0.53,0.52,0.63,0.53,0.48,0.43,0.6,0.66,0.67,0.58,0.61,0.44,0.57,0.56,0.66,0.52
bigdata.csv,0.35,0.39,0.4,0.5,0.56,0.29,0.0,0.28,0.05,0.24,0.73,0.42,0.31,0.2,0.0,0.48,0.31,0.0,0.28
codesmith.csv,0.64,0.54,0.53,0.57,0.53,0.37,0.33,0.24,0.1,0.41,0.54,0.45,0.29,0.56,0.43,0.65,0.82,0.5,0.7
coot.csv,0.36,0.66,0.39,0.49,0.04,0.42,0.55,0.39,0.46,0.39,0.46,0.02,0.0,0.55,0.71,0.39,0.35,0.0,0.42
cuberok.csv,0.58,0.31,0.47,0.42,0.59,0.48,0.74,0.37,0.5,0.45,0.58,0.54,0.09,0.51,0.33,0.61,0.19,0.62,0.48
icescrum.csv,0.71,0.39,0.5,0.57,0.35,0.58,0.48,0.7,0.54,0.45,0.47,0.57,0.21,0.51,0.48,0.83,0.23,0.49,0.29
jbasic.csv,0.64,0.39,0.51,0.6,0.57,0.56,0.48,0.75,0.27,0.0,0.44,0.48,0.32,0.79,0.56,0.55,0.37,0.59,0.68
jrefactory.csv,0.41,0.69,0.54,0.45,0.26,0.4,0.57,0.27,0.4,0.3,0.28,0.53,0.51,0.53,0.7,0.5,0.13,0.45,0.13
jsecurity.csv,0.3,0.38,0.65,0.24,0.49,0.45,0.38,0.2,0.23,0.3,0.28,0.47,0.17,0.04,0.68,0.13,0.61,0.49,0.29
kolmafia.csv,0.55,0.37,0.63,0.61,0.56,0.59,0.67,0.65,0.13,0.26,0.56,0.73,0.57,0.09,0.62,0.13,0.3,0.64,0.0
libopenmetaverse.csv,0.0,0.13,0.0,0.3,0.61,0.0,0.41,0.0,0.65,0.0,0.0,0.59,0.31,0.0,0.0,0.13,0.69,0.73,0.0
mevenide.csv,0.3,0.29,0.18,0.19,0.17,0.27,0.37,0.26,0.32,0.2,0.29,0.13,0.17,0.73,0.26,0.42,0.07,0.24,0.29
mobicents.csv,0.75,0.53,0.53,0.62,0.46,0.67,0.63,0.67,0.72,0.49,0.6,0.59,0.68,0.59,0.64,0.6,0.19,0.36,0.6
opendvr.csv,0.65,0.39,0.5,0.49,0.0,0.6,0.4,0.52,0.44,0.53,0.57,0.13,0.59,0.17,0.52,0.6,0.36,0.55,0.29
power-architect.csv,0.57,0.39,0.59,0.63,0.24,0.49,0.0,0.42,0.6,0.76,0.54,0.3,0.0,0.6,0.0,0.23,0.0,0.0,0.37
sidekar.csv,0.0,0.0,0.0,0.81,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
ta3d.csv,0.29,0.37,0.21,0.49,0.07,0.32,0.13,0.43,0.51,0.4,0.34,0.52,0.0,0.32,0.1,0.35,0.13,0.55,0.52
thedata.csv,0.48,0.57,0.46,0.62,0.51,0.53,0.5,0.42,0.59,0.26,0.54,0.4,0.46,0.4,0.68,0.36,0.36,0.4,0.99
