,capcode.csv,lmms.csv,linuxsh.csv,mcmc-jags.csv,scite-ru.csv,bl-toolkit.csv,nicepress.csv,sbml.csv,gpac.csv,mbse.csv,gebr.csv,gretl.csv,kowari.csv,libtorrent.csv,modellus.csv,kindb.csv,lufa-lib.csv,bibletime.csv,mplayer-ce.csv,miranda.csv
bibletime.csv,0.0,1.0,3.0,0.0,4.0,0.0,11.0,1.0,5.0,12.0,0.0,0.0,10.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0
bl-toolkit.csv,10.0,0.0,4.0,0.0,4.0,0.0,5.0,6.0,0.0,9.0,0.0,0.0,18.0,0.0,2.0,1.0,11.0,1.0,0.0,2.0
capcode.csv,0.0,0.0,3.0,0.0,9.0,0.0,20.0,0.0,0.0,20.0,0.0,2.0,84.0,1.0,1.0,2.0,11.0,0.0,0.0,4.0
gebr.csv,20.0,0.0,8.0,0.0,5.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,0.0,5.0,3.0
gpac.csv,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,17.0,0.0,3.0,1.0,4.0,0.0,9.0,1.0
gretl.csv,0.0,0.0,4.0,0.0,3.0,2.0,16.0,1.0,0.0,11.0,0.0,0.0,11.0,1.0,2.0,4.0,4.0,0.0,5.0,3.0
kindb.csv,14.0,1.0,6.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0
kowari.csv,2.0,0.0,2.0,1.0,13.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
libtorrent.csv,21.0,2.0,6.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,3.0,7.0,0.0,0.0,2.0
linuxsh.csv,3.0,1.0,0.0,9.0,1.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,84.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0
lmms.csv,4.0,0.0,2.0,0.0,9.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,2.0,1.0,6.0,0.0,0.0,3.0
lufa-lib.csv,0.0,1.0,4.0,0.0,10.0,0.0,8.0,4.0,2.0,4.0,0.0,2.0,14.0,1.0,8.0,6.0,0.0,2.0,0.0,0.0
mbse.csv,8.0,3.0,1.0,0.0,6.0,3.0,8.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,1.0,10.0,2.0,0.0,2.0
mcmc-jags.csv,0.0,0.0,10.0,0.0,17.0,2.0,5.0,2.0,0.0,8.0,0.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0
miranda.csv,9.0,2.0,4.0,0.0,3.0,1.0,6.0,2.0,0.0,26.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
modellus.csv,4.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
mplayer-ce.csv,18.0,3.0,4.0,0.0,8.0,4.0,11.0,4.0,0.0,25.0,0.0,2.0,11.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0
nicepress.csv,82.0,2.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0
sbml.csv,9.0,1.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,8.0,1.0,3.0,0.0,3.0,2.0
scite-ru.csv,0.0,1.0,3.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,6.0,2.0,0.0,0.0,2.0
