,capcode.csv,lmms.csv,linuxsh.csv,mcmc-jags.csv,scite-ru.csv,bl-toolkit.csv,nicepress.csv,sbml.csv,gpac.csv,mbse.csv,gebr.csv,gretl.csv,kowari.csv,libtorrent.csv,modellus.csv,kindb.csv,lufa-lib.csv,bibletime.csv,mplayer-ce.csv,miranda.csv
bibletime.csv,0.74,0.66,0.58,0.54,0.71,0.73,0.67,0.74,0.51,0.61,0.66,0.64,0.23,0.69,0.7,0.6,0.6,1.0,0.44,0.35
bl-toolkit.csv,0.44,0.51,0.46,0.56,0.28,0.98,0.62,0.33,0.59,0.17,0.57,0.76,0.46,0.39,0.63,0.39,0.0,0.45,0.24,0.59
capcode.csv,0.86,0.46,0.46,0.36,0.47,0.54,0.48,0.43,0.29,0.17,0.37,0.46,0.0,0.3,0.45,0.28,0.54,0.33,0.36,0.26
gebr.csv,0.47,0.62,0.64,0.58,0.63,0.72,0.62,0.67,0.63,0.55,0.9,0.64,0.36,0.65,0.65,0.65,0.51,0.69,0.3,0.59
gpac.csv,0.47,0.4,0.6,0.16,0.47,0.32,0.51,0.2,0.98,0.33,0.35,0.31,0.17,0.29,0.4,0.37,0.45,0.39,0.43,0.43
gretl.csv,0.13,0.72,0.26,0.53,0.7,0.69,0.39,0.63,0.45,0.52,0.67,0.99,0.23,0.67,0.54,0.71,0.58,0.54,0.27,0.41
kindb.csv,0.5,0.61,0.4,0.51,0.7,0.4,0.63,0.68,0.61,0.73,0.54,0.64,0.45,0.66,0.6,1.0,0.55,0.53,0.57,0.67
kowari.csv,0.1,0.35,0.63,0.24,0.41,0.34,0.4,0.37,0.17,0.27,0.43,0.45,0.75,0.48,0.49,0.25,0.3,0.31,0.24,0.4
libtorrent.csv,0.53,0.67,0.6,0.79,0.54,0.48,0.7,0.58,0.46,0.43,0.68,0.62,0.34,1.0,0.64,0.71,0.54,0.53,0.13,0.67
linuxsh.csv,0.1,0.47,0.93,0.36,0.5,0.52,0.64,0.5,0.53,0.3,0.45,0.53,0.0,0.49,0.42,0.57,0.3,0.57,0.47,0.56
lmms.csv,0.55,0.99,0.55,0.59,0.47,0.73,0.55,0.61,0.48,0.61,0.58,0.67,0.62,0.6,0.46,0.75,0.53,0.65,0.56,0.55
lufa-lib.csv,0.52,0.61,0.53,0.72,0.39,0.76,0.61,0.35,0.57,0.39,0.49,0.55,0.17,0.5,0.63,0.39,0.99,0.58,0.5,0.49
mbse.csv,0.59,0.48,0.5,0.35,0.59,0.45,0.65,0.44,0.6,0.92,0.2,0.46,0.64,0.52,0.51,0.63,0.59,0.44,0.57,0.56
mcmc-jags.csv,0.33,0.65,0.55,1.0,0.32,0.65,0.73,0.57,0.46,0.26,0.45,0.57,0.68,0.64,0.72,0.39,0.6,0.5,0.51,0.57
miranda.csv,0.5,0.62,0.4,0.64,0.55,0.3,0.59,0.64,0.47,0.4,0.58,0.49,0.55,0.59,0.42,0.66,0.43,0.6,0.56,1.0
modellus.csv,0.29,0.42,0.49,0.09,0.12,0.44,0.26,0.44,0.57,0.6,0.34,0.37,0.46,0.28,0.95,0.15,0.49,0.41,0.39,0.46
mplayer-ce.csv,0.59,0.53,0.6,0.66,0.49,0.52,0.54,0.42,0.52,0.41,0.29,0.39,0.56,0.49,0.35,0.48,0.39,0.47,0.96,0.57
nicepress.csv,0.0,0.36,0.0,0.24,0.43,0.19,1.0,0.19,0.34,0.42,0.35,0.52,0.46,0.21,0.1,0.22,0.46,0.4,0.52,0.43
sbml.csv,0.62,0.56,0.66,0.58,0.65,0.54,0.69,0.99,0.61,0.57,0.55,0.68,0.71,0.67,0.67,0.78,0.42,0.63,0.46,0.61
scite-ru.csv,0.3,0.62,0.53,0.24,0.87,0.56,0.63,0.55,0.55,0.09,0.59,0.42,0.13,0.59,0.56,0.65,0.55,0.67,0.27,0.62
