,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,0.3,0.25,0.95,0.67,0.2,0.59
bwapi.csv,0.0,0.78,0.72,0.99,1.0,0.4,0.64
gisgraphy.csv,1.0,0.42,0.08,0.12,0.1,1.0,0.73
lite.csv,1.0,0.1,0.45,0.57,0.1,0.73,0.27
ontopia.csv,1.0,0.96,0.76,0.31,0.6,0.73,0.64
smartgwt.csv,1.0,0.41,0.67,0.76,0.53,0.67,0.95
