,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
benojt.csv,0.0,4.0,4.0,0.0,41.0,51.0,42.0,0.0
chrysalis.csv,0.0,2.0,2.0,0.0,37.0,1.0,0.0,3.0
jahshaka.csv,3.0,1.0,5.0,0.0,2.0,4.0,2.0,4.0
jatlas.csv,0.0,59.0,0.0,0.0,0.0,205.0,160.0,0.0
jedit.csv,0.0,2.0,1.0,0.0,5.0,9.0,8.0,18.0
open-media-library.csv,0.0,3.0,0.0,0.0,15.0,43.0,17.0,0.0
snakeyaml.csv,0.0,4.0,4.0,0.0,35.0,0.0,42.0,0.0
xamj.csv,0.0,4.0,3.0,0.0,29.0,58.0,5.0,0.0
