,recall,precision,pf,wins
decidr.csv,0.88,0.45499999999999996,0.895,2
doomlegacy.csv,0.685,0.495,0.405,10
elmo.csv,0.36,0.5549999999999999,0.235,11
enzo.csv,0.865,0.415,0.79,3
gpac.csv,0.935,0.37,0.89,0
img-browse-sort.csv,0.625,0.605,0.3,18
ktc.csv,0.53,0.595,0.255,17
neoengine.csv,0.665,0.55,0.44,15
nicepress.csv,0.82,0.5,0.615,6
open-ms.csv,0.41000000000000003,0.515,0.255,9
pcsx2.csv,0.54,0.46499999999999997,0.39,4
pi-qmc.csv,0.66,0.49,0.53,5
rosegarden.csv,0.7,0.535,0.45999999999999996,14
salasaga.csv,0.515,0.54,0.415,8
sigil.csv,0.505,0.62,0.20500000000000002,19
skia.csv,0.455,0.55,0.295,12
smarttag.csv,0.57,0.51,0.4,7
sylpheed-claws.csv,0.965,0.41000000000000003,0.98,1
xemeiah.csv,0.725,0.515,0.45,13
zscreen.csv,0.62,0.56,0.29000000000000004,16
