,reactos-mirror.csv,critterding.csv,autat.csv,alpine.csv,open-data-kit.csv,fmri-dmt.csv
alpine.csv,0.1,0.0,0.03,0.0,0.02,0.05
autat.csv,0.74,0.22,0.0,0.1,0.14,0.08
critterding.csv,0.05,0.02,0.6,0.46,0.45,0.5
fmri-dmt.csv,0.07,0.05,0.06,0.03,0.0,0.0
open-data-kit.csv,0.34,0.44,0.74,0.48,0.0,0.47
reactos-mirror.csv,0.05,0.56,0.65,0.41,0.52,0.69
