,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.57,0.62,0.27,0.26,0.72,0.33,0.46
amateur-scrolls.csv,0.44,0.1,0.25,0.0,0.24,0.0,0.17
arcallians.csv,0.54,0.3,0.42,0.13,0.8,0.23,0.47
gebr.csv,0.97,0.98,1.0,0.13,0.98,0.59,0.78
jfreereport.csv,0.18,0.05,0.09,0.0,0.33,0.03,0.02
kml.csv,0.98,1.0,0.99,0.03,0.87,0.21,0.76
multitude.csv,0.58,0.1,0.63,0.97,0.63,0.74,0.25
