,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.24,0.66,0.55,0.59,0.55,0.62,0.54
amateur-scrolls.csv,0.16,0.65,0.43,0.02,0.59,0.0,0.39
arcallians.csv,0.29,0.74,0.53,0.6,0.52,0.7,0.57
gebr.csv,0.23,0.69,0.43,0.8,0.47,0.67,0.72
jfreereport.csv,0.33,0.33,0.31,0.25,0.57,0.55,0.24
kml.csv,0.23,0.68,0.43,0.74,0.5,0.76,0.71
multitude.csv,0.26,0.5,0.44,0.83,0.56,0.62,0.71
