,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,93.5,68.0,95.5,88.5,629.5,294.5,98.5,296.0
anaxagora.csv,89.5,196.0,392.0,188.0,944.0,99.0,98.5,692.0
botsnscouts.csv,96.5,906.5,392.0,188.0,388.0,99.0,98.5,790.5
emisview.csv,96.5,595.5,392.0,88.5,389.0,99.0,98.5,381.0
matrex.csv,38.5,1035.5,93.5,265.5,141.0,86.5,97.5,193.5
mediaportal.csv,93.5,62.5,91.5,91.5,349.0,182.0,89.5,773.0
mediate.csv,98.5,97.5,293.5,188.0,389.0,99.0,98.5,941.5
ontopia.csv,89.5,196.0,250.5,82.5,194.0,99.0,97.5,1489.5
