,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.76,0.4,0.4,0.05,0.43,0.18,0.13,0.38
anaxagora.csv,0.62,0.7,0.0,0.51,0.71,0.35,0.5,0.67
botsnscouts.csv,0.74,0.59,0.13,0.71,0.62,0.75,0.4,0.64
emisview.csv,0.73,0.63,0.49,0.22,0.52,0.51,0.11,0.42
matrex.csv,0.06,0.2,0.64,0.51,0.12,0.83,0.24,0.15
mediaportal.csv,0.21,0.2,0.3,0.38,0.28,0.25,0.16,0.57
mediate.csv,0.78,0.38,0.66,0.45,0.37,0.49,0.24,0.54
ontopia.csv,0.53,0.56,0.41,0.3,0.46,0.39,0.73,0.57
