,f1,g,recall,precision,pf,wins
avisynth2.csv,0.1,0.07,0.06,0.47,0.025,0
coot.csv,0.385,0.435,0.42500000000000004,0.29,0.41500000000000004,4
haggle.csv,0.26,0.27,0.24,0.4,0.295,3
ibatisdb.csv,0.325,0.29500000000000004,0.255,0.5449999999999999,0.18,6
jas.csv,0.4,0.47,0.575,0.315,0.30500000000000005,7
mesa3d.csv,0.36,0.525,0.5,0.41500000000000004,0.28,9
ngl.csv,0.51,0.5,0.8,0.355,0.665,8
pustefix.csv,0.38,0.36,0.325,0.43,0.335,5
scenemonitor.csv,0.22,0.255,0.22,0.355,0.235,2
wsmt.csv,0.165,0.235,0.2,0.31,0.14,1
