,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.1,0.15,0.38,0.37,0.99
encog-java.csv,1.0,0.3,0.45,0.43,0.35
h2database.csv,0.23,1.0,0.27,0.77,0.88
jaql.csv,0.15,0.23,0.27,1.0,0.58
raven-monitoring.csv,0.15,0.11,1.0,0.31,0.42
