,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.45,0.42,0.39,0.39,0.68
encog-java.csv,0.97,0.96,0.46,0.86,0.8
h2database.csv,0.93,0.98,0.82,0.92,0.88
jaql.csv,0.48,0.5,0.58,0.58,0.55
raven-monitoring.csv,0.56,0.47,0.62,0.55,0.58
