,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.73,0.96,0.86,0.83,0.95
encog-java.csv,0.91,0.13,0.83,0.03,0.36
h2database.csv,0.36,0.92,0.17,0.11,0.08
jaql.csv,0.5,0.7,0.2,0.96,0.35
raven-monitoring.csv,0.55,0.58,0.91,0.43,0.35
