,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.02,0.14,0.07,0.26,0.02,0.59,0.33
bwapi.csv,0.16,0.0,0.5,0.3,0.53,0.59,0.62
gisgraphy.csv,0.48,0.53,0.36,0.11,0.52,0.56,0.0
lite.csv,0.03,0.0,0.36,0.03,0.13,0.02,0.06
ontopia.csv,0.07,0.97,0.07,0.85,0.46,0.15,0.12
smartgwt.csv,0.13,0.03,0.43,0.0,0.19,0.24,0.25
