,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,1.0,0.91,0.99,0.79,0.1,0.64,0.43
bwapi.csv,0.16,0.02,0.72,0.41,0.75,0.62,0.83
gisgraphy.csv,1.11,0.62,0.51,0.67,0.75,0.82,0.0
lite.csv,1.0,1.0,0.84,0.52,0.94,0.02,0.82
ontopia.csv,1.0,0.98,0.07,0.86,0.66,0.81,0.96
smartgwt.csv,0.13,0.82,0.86,0.02,0.85,0.53,0.86
