,opennms.csv,phet.csv,e-bio-flow.csv,aten.csv,runuomondains.csv,exl.csv
e-bio-flow.csv,0.25,0.14,0.97,0.1,0.43,0.0
exl.csv,0.5,0.5,0.43,0.0,0.57,1.0
opennms.csv,0.91,0.12,0.16,0.31,0.0,0.28
phet.csv,0.67,0.94,0.4,0.0,0.0,0.38
runuomondains.csv,0.0,0.14,0.5,0.0,1.0,0.35
