,opennms.csv,phet.csv,e-bio-flow.csv,aten.csv,runuomondains.csv,exl.csv
e-bio-flow.csv,1.0,1.0,0.0,0.0,6.0,53.0
exl.csv,4.0,0.0,6.0,0.0,1.0,0.0
opennms.csv,0.0,2.0,1.0,0.0,66.0,1.0
phet.csv,1.0,0.0,0.0,0.0,66.0,0.0
runuomondains.csv,104.0,5.0,1.0,196.0,0.0,1.0
