,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.42,0.26,0.2,0.0,0.0,0.29,0.0,0.01,0.0
avisynth2.csv,0.0,0.3,0.01,0.01,0.03,0.03,0.03,0.01,0.0
les-indemodables.csv,0.44,0.33,0.68,0.94,0.79,0.95,0.29,0.33,0.6
lportal.csv,0.01,0.0,0.09,0.47,0.08,0.19,0.29,0.0,0.47
mbse.csv,0.52,0.22,0.22,0.28,0.03,0.12,0.26,0.41,0.41
mplayer-ce.csv,0.54,0.26,0.53,0.25,0.6,0.9,0.55,0.93,0.33
simplewebservices.csv,0.73,0.89,0.93,0.99,0.94,0.69,0.88,0.38,0.99
vapor.csv,0.28,0.0,0.89,0.18,0.1,1.0,0.17,0.14,1.0
zscreen.csv,0.48,0.33,0.99,0.98,0.95,0.82,0.28,0.64,0.97
