,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.16,0.22,0.28,0.36,0.43,0.82,0.21,0.0,0.19
bloodycore.csv,0.16,0.33,0.91,0.47,0.31,0.4,0.5,0.1,0.36
dvd-create.csv,0.62,0.69,0.5,0.98,0.59,0.55,0.54,0.67,0.69
dvt.csv,0.34,0.98,0.22,0.41,0.32,0.53,0.19,0.1,0.33
gbif-indexingtoolkit.csv,0.16,0.09,0.05,0.31,1.0,0.0,0.12,0.0,0.1
mumble.csv,0.4,0.28,0.45,0.36,0.49,0.25,0.31,1.0,0.25
planeshift.csv,0.7,0.58,0.61,0.67,0.11,0.6,1.0,0.74,0.5
truevision.csv,0.54,0.52,0.34,0.26,0.45,0.52,0.54,0.49,0.97
zorannt.csv,1.0,0.49,0.41,0.59,0.58,0.25,0.44,0.63,0.48
