,recall,precision,pf,pci_20,ifa,wins
biopax.csv,0.93,0.53,0.82,0.43,1.0,7
chaosrts.csv,0.59,0.52,0.36,0.54,3.0,4
cortex-vfx.csv,0.52,0.59,0.22,0.6,1.0,11
fm-classic.csv,0.19,0.73,0.05,0.72,1.0,16
fritzing.csv,0.54,0.67,0.29,0.54,1.0,12
jlinalg.csv,0.71,0.46,0.65,0.46,1.0,3
loki-lib.csv,0.66,0.54,0.52,0.48,2.0,5
metacosm.csv,0.41,0.62,0.21,0.52,0.0,13
multitude.csv,0.81,0.55,0.59,0.44,2.0,6
ng4j.csv,0.62,0.64,0.29,0.56,1.0,14
phonon-vlc-mplayer.csv,0.64,0.58,0.37,0.53,1.0,9
playerstage.csv,0.58,0.64,0.26,0.59,1.0,15
qgis.csv,0.6,0.52,0.42,0.53,3.0,1
rsyslog.csv,0.75,0.53,0.61,0.45,2.0,2
rtrt-on-gpu.csv,0.55,0.46,0.7,0.51,1.0,0
superwaba.csv,0.62,0.6,0.33,0.41,0.0,10
unflobtactical.csv,0.77,0.56,0.56,0.47,1.0,8
