,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0
foursquared.csv,0.0,0.18,0.0,1.0,0.11,0.0
ifmo-game-1.csv,0.92,0.0,0.0,0.0,0.0,0.0
micomt.csv,0.08,0.15,0.08,0.45,1.0,0.0
voms.csv,0.0,1.0,0.0,0.0,0.14,0.0
