,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0
foursquared.csv,0.0,0.5,0.0,1.0,0.17,0.0
ifmo-game-1.csv,1.0,0.0,0.0,0.0,0.0,0.0
micomt.csv,0.05,0.09,0.05,0.36,1.0,0.0
voms.csv,0.0,1.0,0.0,0.0,1.0,0.0
