,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,1.0,1.0,0.0,1.0,1.0,1.0
foursquared.csv,1.01,0.89,1.0,0.0,0.93,1.03
ifmo-game-1.csv,0.14,1.0,1.0,1.0,1.0,1.0
micomt.csv,0.89,0.81,0.73,0.7,0.0,1.08
voms.csv,1.0,0.0,1.0,1.0,0.92,1.0
