,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.94,0.23,0.83,0.76,0.61,0.48,0.74,0.22,0.97
buddata-ebxml-registry.csv,0.77,0.24,0.34,0.46,0.65,0.41,0.63,0.21,1.0
fluidium.csv,0.88,0.0,0.0,1.0,0.0,0.54,0.0,0.5,0.93
illumination.csv,0.79,0.13,0.29,0.47,0.63,0.42,1.0,0.67,0.94
jsr308-langtools.csv,0.87,0.13,0.29,0.47,0.63,0.42,0.93,0.27,0.97
olsrd.csv,0.93,0.21,0.45,0.5,0.82,0.5,0.89,0.25,1.0
reaper-ecad.csv,1.0,0.34,0.0,0.7,1.0,0.0,1.0,0.0,1.0
rtb-team.csv,1.0,0.0,0.75,0.42,0.4,0.0,0.0,1.0,0.85
sidekar.csv,0.0,0.0,0.29,0.45,0.85,0.42,0.0,0.0,1.0
