,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.63,0.36,0.48,0.76,0.51,0.48,0.57,0.27,0.61
buddata-ebxml-registry.csv,0.86,0.37,0.51,0.6,0.76,0.57,0.76,0.35,0.95
fluidium.csv,0.33,0.0,0.0,0.29,0.0,0.6,0.0,0.11,0.32
illumination.csv,0.87,0.22,0.45,0.64,0.77,0.59,0.18,0.74,0.96
jsr308-langtools.csv,0.82,0.22,0.45,0.64,0.77,0.59,0.92,0.39,0.94
olsrd.csv,0.83,0.25,0.54,0.59,0.5,0.32,0.67,0.38,0.54
reaper-ecad.csv,0.03,0.47,0.0,0.36,0.12,0.0,0.18,0.0,0.28
rtb-team.csv,0.28,0.0,0.77,0.24,0.15,0.0,0.0,0.11,0.49
sidekar.csv,0.0,0.0,0.45,0.47,0.82,0.59,0.0,0.0,0.71
