,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv
amateur-scrolls.csv,0.0,4.0,0.0,3.0,0.0,12.0,2.0,0.0,0.0,0.0
fritzing.csv,0.0,3.0,0.0,6.0,0.0,102.0,2.0,1.0,0.0,0.0
jlinalg.csv,0.0,6.0,0.0,1.0,0.0,306.0,2.0,10.0,1.0,0.0
knowledge.csv,0.0,26.0,1.0,1.0,0.0,255.0,1.0,3.0,4.0,0.0
massiv.csv,63.0,141.0,0.0,140.0,66.0,0.0,57.0,65.0,55.0,123.0
multitude.csv,0.0,1.0,2.0,1.0,0.0,81.0,12.0,2.0,0.0,0.0
playerstage.csv,0.0,6.0,0.0,0.0,0.0,200.0,9.0,3.0,1.0,7.0
quarkplusplus.csv,0.0,0.0,0.0,0.0,0.0,100.0,1.0,1.0,0.0,4.0
rtrt-on-gpu.csv,0.0,7.0,7.0,2.0,0.0,80.0,0.0,4.0,2.0,0.0
superwaba.csv,0.0,0.0,1.0,0.0,0.0,124.0,2.0,4.0,0.0,0.0
