,f1,g,recall,precision,pf,wins
cubefs.csv,0.335,0.31,0.28500000000000003,0.39,0.345,2
encog-cs.csv,0.42,0.45499999999999996,0.59,0.395,0.52,9
geochat.csv,0.35,0.33999999999999997,0.3,0.405,0.24,5
ibatisdb.csv,0.215,0.19,0.16,0.39,0.18,0
inkscape.csv,0.53,0.5,0.845,0.38,0.775,12
jam-daq.csv,0.27,0.24,0.2,0.595,0.16,3
jhotdraw.csv,0.425,0.42000000000000004,0.6100000000000001,0.41000000000000003,0.615,7
ninject.csv,0.27,0.335,0.3,0.365,0.315,1
ofbiz.csv,0.395,0.505,0.5,0.38,0.475,8
oorexx.csv,0.495,0.56,0.53,0.435,0.42,15
opentibia.csv,0.355,0.395,0.36,0.35,0.31,4
projectts.csv,0.45,0.565,0.625,0.385,0.47,14
retromenu.csv,0.28,0.27,0.23,0.5,0.125,6
roolo.csv,0.505,0.495,0.78,0.41000000000000003,0.7150000000000001,11
tango-cs.csv,0.46,0.475,0.82,0.41500000000000004,0.785,10
trinitycore.csv,0.475,0.52,0.54,0.52,0.39,17
uface.csv,0.5700000000000001,0.51,0.89,0.44,0.76,16
uwom-server.csv,0.475,0.48,0.435,0.5,0.36,13
