,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,97.5,98.5,2253.5,394.0,492.0,86.5
aime.csv,95.5,197.5,1386.0,64.5,92.5,285.5
badtrinitycore.csv,0.0,77.5,1269.0,492.5,832.0,95.5
electric-core.csv,97.5,98.5,386.0,393.5,1343.0,579.0
geochat.csv,91.5,197.5,1283.5,1415.0,197.5,188.0
olsrd.csv,97.5,195.5,786.5,493.0,668.0,290.5
