,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.32,0.37,0.56,0.55,0.39,0.92
aime.csv,0.42,0.44,0.58,0.0,0.5,0.96
badtrinitycore.csv,0.0,0.67,0.58,0.64,0.53,0.65
electric-core.csv,0.32,0.43,0.59,0.45,0.45,0.45
geochat.csv,0.88,0.44,0.5,0.99,0.81,0.61
olsrd.csv,0.31,0.32,0.51,0.5,0.36,0.51
