,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,0.29,0.1,0.26,0.25,0.47,0.1
aime.csv,0.62,0.95,0.55,0.0,0.31,0.17
badtrinitycore.csv,0.0,0.05,0.29,0.19,0.44,0.28
electric-core.csv,0.79,0.65,0.24,0.4,0.76,0.57
geochat.csv,0.04,0.95,0.67,0.21,0.31,0.26
olsrd.csv,0.79,0.2,0.36,0.42,0.51,0.48
