,raygina.csv,bloodycore.csv,gpsmid.csv,mob-sen-plat.csv,k3d.csv,encog-cs.csv,flexpay.csv,m-a-d-n-e-s-s.csv,fido.csv,v8.csv,ninject.csv,fluent-nhibernate.csv,columba.csv,geochat.csv,uface.csv,cme.csv,gtad.csv,projectts.csv,scen-connect.csv,wxlua.csv,ipfire-wall.csv,cubefs.csv,mumble.csv,irplus.csv,powerfolder.csv,smartgwt.csv,ondex.csv,fleet-simulator.csv,hibernate.csv,geogebra.csv,quantlib.csv,tweetsharp.csv,inkscape.csv,novembre.csv,ivef-sdk.csv,yaprm.csv,jaolt.csv,lphant.csv,jstock.csv,pi-qmc.csv,qedo.csv,oorexx.csv,jmule.csv
inkscape.csv,0.96,0.77,0.86,0.36,0.87,1.0,0.84,0.84,1.0,0.45,1.0,0.88,0.92,0.83,0.9,0.2,1.0,0.78,1.0,0.43,0.5,0.91,0.6,0.96,1.0,0.88,0.88,0.98,0.92,0.88,0.62,0.43,0.65,0.8,0.18,0.97,0.75,0.68,0.77,1.0,0.68,0.72,0.88
