,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.58,0.59,0.42,0.64,1.0,0.48
chaperon.csv,0.07,0.05,0.12,1.0,0.09,0.1
mule.csv,0.97,0.17,0.21,0.29,0.39,0.37
nunit.csv,0.45,0.26,0.23,0.0,0.25,0.93
springside.csv,0.57,0.97,0.4,0.73,0.52,0.71
swtfox.csv,0.34,0.51,0.98,0.39,0.27,0.47
