,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.76,0.43,0.86,0.6,0.0,0.83
chaperon.csv,0.03,0.01,0.08,0.0,0.0,0.03
mule.csv,0.02,0.06,0.34,0.12,0.0,0.12
nunit.csv,0.27,0.07,0.23,0.1,0.0,0.01
springside.csv,0.49,0.01,0.51,0.65,0.25,0.48
swtfox.csv,0.43,0.69,0.0,0.79,0.0,0.57
