,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.37,0.49,0.39,0.47,0.43,0.34
chaperon.csv,0.91,0.67,0.89,0.75,0.75,0.88
mule.csv,0.47,0.92,0.62,0.86,0.47,0.94
nunit.csv,0.49,0.94,0.78,0.8,0.58,0.89
springside.csv,0.38,0.58,0.44,0.43,0.46,0.43
swtfox.csv,0.81,0.66,0.72,0.53,0.92,0.61
