,recall,precision,pf,wins
anaxagora.csv,0.59,0.325,0.635,9
array4j.csv,0.42000000000000004,0.245,0.455,1
bzbyte.csv,0.915,0.20500000000000002,0.8200000000000001,0
capcode.csv,0.57,0.30000000000000004,0.575,6
fm-classic.csv,0.155,0.33,0.065,17
freenet.csv,0.76,0.29000000000000004,0.675,7
hannosset.csv,0.16,0.295,0.16999999999999998,10
haphazard.csv,0.295,0.24,0.29500000000000004,5
intact.csv,0.505,0.335,0.375,15
ipfire-wall.csv,0.35,0.32499999999999996,0.22999999999999998,14
jlinalg.csv,0.6,0.265,0.64,3
nassp.csv,0.32,0.33499999999999996,0.19,18
ondex.csv,0.48,0.37,0.27,19
optalgtoolkit.csv,0.51,0.25,0.525,2
pustefix.csv,0.6,0.315,0.415,13
soar.csv,0.97,0.28,0.96,4
sqlpower-library.csv,0.91,0.32,0.775,12
super-tux.csv,0.695,0.275,0.535,8
tart.csv,0.57,0.33,0.39,16
web-cat.csv,0.825,0.325,0.735,11
