,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,98.5,92.5,753.0,94.5,292.5,197.0,289.5,98.5,557.0,194.0,98.5,858.5,277.5,1435.0,98.5,97.5,2532.0,98.5,584.5,192.0
array4j.csv,99.0,35.5,520.0,94.5,290.5,98.5,290.5,98.5,466.5,1825.0,98.5,1391.0,807.0,2500.0,99.0,71.5,1575.0,62.5,487.5,192.0
bzbyte.csv,95.5,99.0,1879.0,289.5,195.0,8.5,290.5,98.5,0.0,194.0,98.5,487.5,97.5,1256.0,99.0,0.0,2819.0,98.5,0.0,0.0
capcode.csv,99.0,92.5,1422.0,284.5,96.5,296.5,290.5,98.5,1297.5,1250.0,98.5,291.5,97.5,3396.0,98.5,99.0,2057.0,98.5,1023.5,192.0
fm-classic.csv,95.5,95.5,62.5,289.5,93.5,98.5,106.0,50.5,159.5,96.5,138.0,252.5,165.0,219.5,92.5,97.5,90.5,98.5,95.5,167.5
freenet.csv,99.0,99.0,1135.0,289.5,195.0,297.0,290.5,98.5,1200.0,194.0,98.5,291.5,97.5,1556.5,99.0,83.5,535.5,98.5,682.5,192.0
hannosset.csv,371.5,85.5,550.0,93.5,317.0,285.5,214.5,0.0,93.5,246.0,374.5,95.5,0.0,1335.5,84.5,97.5,562.0,96.5,582.0,169.0
haphazard.csv,98.5,89.5,359.0,356.0,192.0,197.5,192.0,608.0,105.5,1886.5,522.5,96.5,236.5,1693.0,92.5,0.0,441.0,98.5,1296.0,192.0
intact.csv,98.5,98.5,600.0,94.5,292.5,197.5,286.5,98.5,182.0,1237.0,98.5,388.0,148.0,2012.5,96.5,298.0,2312.0,98.5,682.0,94.5
ipfire-wall.csv,98.5,98.5,687.5,289.5,96.5,98.5,194.0,214.5,667.5,194.0,1020.5,193.0,97.5,461.5,98.5,97.5,291.0,98.5,457.5,89.5
jlinalg.csv,98.5,99.0,1100.5,289.5,96.5,396.0,94.5,213.5,645.5,194.0,830.0,289.5,325.0,2427.0,99.0,99.0,1336.5,98.5,781.0,187.0
nassp.csv,97.5,85.5,171.0,195.0,465.5,296.5,379.0,290.0,279.5,293.0,347.5,193.0,184.0,562.0,96.5,97.5,268.5,98.5,83.5,94.5
ondex.csv,259.5,96.5,1156.0,173.5,595.0,197.0,290.5,98.5,122.5,979.5,98.5,96.5,97.5,920.0,99.0,97.5,1907.5,98.5,644.5,94.5
optalgtoolkit.csv,99.0,98.5,1151.0,89.5,292.5,293.0,290.5,98.5,368.0,194.0,98.5,1268.0,275.5,85.5,99.0,187.0,2174.5,98.5,581.5,192.0
pustefix.csv,97.5,89.5,362.0,289.5,195.0,197.5,194.0,523.5,368.0,2181.0,98.5,193.0,97.5,2283.5,96.5,173.0,957.5,98.5,95.5,192.0
soar.csv,99.0,92.5,1689.5,289.5,195.0,396.0,290.5,98.5,743.0,194.0,1495.5,291.5,97.5,1556.5,99.0,99.0,2733.5,98.5,682.0,192.0
sqlpower-library.csv,98.5,99.0,1484.0,94.5,292.5,396.0,290.5,98.5,743.0,194.0,98.5,389.0,97.5,1556.5,99.0,99.0,2819.0,98.5,781.0,192.0
super-tux.csv,98.5,89.5,1332.0,89.5,290.5,296.5,289.5,98.5,186.0,718.0,1156.5,2015.5,97.5,1285.0,99.0,187.0,2726.5,98.5,482.5,192.0
tart.csv,47.5,92.5,1025.5,193.0,96.5,395.0,192.0,98.5,186.0,194.0,98.5,389.0,184.0,172.0,99.0,97.5,1799.5,98.5,194.5,192.0
web-cat.csv,99.0,99.0,1783.5,289.5,194.0,297.0,290.5,98.5,647.5,194.0,98.5,389.0,97.5,85.5,99.0,99.0,2684.5,98.5,683.5,94.5
