,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.1,0.37,0.29,0.09,0.32,0.98,0.21,0.18,0.57,0.05
array4j.csv,0.0,0.33,0.93,0.29,0.04,0.22,0.44,0.21,0.15,0.1
beast-mcmc.csv,0.05,0.98,0.34,0.4,0.63,0.24,0.34,0.33,0.55,0.2
continuum-ide.csv,0.0,0.22,0.0,0.94,0.04,0.08,0.0,0.17,0.13,0.01
jam-daq.csv,0.13,0.55,0.34,0.33,0.99,0.15,0.27,0.33,0.17,0.27
l2j.csv,0.02,0.47,0.35,0.49,0.57,0.32,0.4,0.49,0.33,0.99
nodal.csv,0.0,0.19,0.26,0.25,0.37,0.33,0.98,0.12,0.12,0.22
projectfactory.csv,0.0,0.36,0.24,0.33,0.48,0.23,0.36,0.99,0.22,0.62
roolo.csv,0.0,0.34,0.16,0.24,0.48,0.2,0.38,0.27,1.0,0.3
