,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.96,0.39,0.09,0.07,0.26,0.96,0.2,0.12,0.6,0.04
array4j.csv,0.0,0.31,0.9,0.33,0.02,0.23,0.44,0.16,0.12,0.06
beast-mcmc.csv,0.88,0.97,0.13,0.45,0.65,0.33,0.26,0.3,0.53,0.13
continuum-ide.csv,0.0,0.17,0.0,0.95,0.02,0.06,0.0,0.12,0.12,0.01
jam-daq.csv,0.97,0.53,0.52,0.39,1.0,0.22,0.26,0.3,0.12,0.19
l2j.csv,0.49,0.65,0.59,0.3,0.57,0.64,0.58,0.45,0.38,0.98
nodal.csv,0.0,0.2,0.35,0.21,0.33,0.47,0.97,0.1,0.12,0.16
projectfactory.csv,0.0,0.49,0.35,0.39,0.51,0.45,0.46,0.98,0.23,0.53
roolo.csv,0.0,0.3,0.22,0.28,0.41,0.28,0.46,0.21,1.0,0.22
