,recall,precision,pf,pci_20,ifa,wins
amygdala.csv,0.56,0.6,0.37,0.47,1.0,11
ardour.csv,0.54,0.61,0.275,0.4,2.5,1
bacnet.csv,0.575,0.6,0.375,0.5,1.0,12
cortex-vfx.csv,0.44,0.66,0.2,0.595,1.0,17
enzo.csv,0.84,0.47,0.805,0.4,1.0,3
growl-for-windows.csv,0.515,0.5900000000000001,0.155,0.405,2.0,2
heekscad.csv,0.575,0.685,0.27,0.435,1.0,14
minig.csv,0.755,0.44499999999999995,0.915,0.46499999999999997,1.5,0
multitude.csv,0.855,0.535,0.635,0.405,1.0,9
natpad.csv,0.56,0.5700000000000001,0.36,0.54,1.0,13
open-ms.csv,0.46499999999999997,0.61,0.255,0.5700000000000001,1.0,16
planeshift.csv,0.9,0.505,0.78,0.425,1.0,7
rocrail.csv,0.625,0.605,0.41500000000000004,0.44,2.0,5
salasaga.csv,0.7,0.575,0.475,0.395,1.0,8
xcsoar.csv,0.635,0.635,0.32,0.415,2.0,6
xemeiah.csv,0.74,0.55,0.495,0.44,1.0,10
xmoto.csv,0.435,0.595,0.21000000000000002,0.5349999999999999,2.5,4
zxing.csv,0.49,0.715,0.18,0.445,1.0,15
