,empyrean.csv,amanda.csv,nutz.csv,impala.csv,multitude.csv,pi-qmc.csv
amanda.csv,0.0,1.0,5.0,8.0,4.0,3.0
empyrean.csv,0.0,111.0,272.0,207.0,123.0,1.0
impala.csv,1.0,2.0,53.0,4.0,1.0,6.0
multitude.csv,5.0,7.0,5.0,8.0,0.0,3.0
nutz.csv,0.0,2.0,0.0,7.0,0.0,7.0
pi-qmc.csv,0.0,2.0,0.0,15.0,2.0,2.0
