,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,0.04,0.7,0.46,0.56,0.18,0.41,0.23,0.36
aztec.csv,0.18,0.63,0.27,0.47,0.44,0.86,0.32,0.16
jbpm.csv,0.0,0.7,0.79,0.13,0.0,0.0,0.12,0.02
mediate.csv,0.32,0.26,0.63,0.61,0.71,0.05,0.65,0.28
mycila.csv,0.44,0.34,0.29,0.35,0.54,0.13,0.72,0.57
neodatis-odb.csv,0.38,0.42,0.51,0.7,0.41,0.0,0.45,0.2
nsis.csv,0.75,0.3,0.59,0.59,0.55,0.09,0.55,0.67
rodin-b-sharp.csv,0.55,0.0,0.12,0.0,0.26,0.23,0.12,0.83
