,0,1,2,3,4,5
qtractor.csv,0.25,0.33,0.0,0.33,0.33,0.33
oppna-program-hsatools.csv,0.5,0.33,0.5,0.33,0.33,0.33
acegisecurity.csv,0.4,0.75,0.43,0.75,0.23,0.75
customsagetv.csv,0.22,0.29,0.5,0.29,0.22,0.29
openxava.csv,0.47,0.0,0.33,0.0,0.47,0.0
botsnscouts.csv,0.2,0.5,0.2,0.5,0.17,0.5
google-caja.csv,0.33,0.27,0.29,0.27,0.27,0.27
freebios.csv,0.0,0.5,0.5,0.5,0.3,0.5
tktoolkit.csv,0.55,0.0,0.75,0.0,0.39,0.0
mbse.csv,0.56,0.0,0.36,0.0,0.33,0.0
gebr.csv,0.29,0.4,0.0,0.4,0.5,0.4
flexpay.csv,0.44,0.0,0.36,0.0,0.35,0.0
bnetd.csv,0.25,0.4,0.33,0.4,0.25,0.4
gabel.csv,0.33,0.0,0.25,0.0,0.4,0.0
mpgravity.csv,0.0,0.0,0.5,0.0,0.17,0.0
vars-redux.csv,0.3,0.4,0.67,0.4,0.36,0.4
jam-daq.csv,0.33,0.43,0.29,0.43,0.22,0.43
haphazard.csv,0.29,0.5,0.0,0.5,0.29,0.5
httpcontentparser.csv,0.5,0.0,0.5,0.0,0.37,0.0
vrjuggler.csv,0.0,0.0,0.0,0.0,0.38,0.0
myfaces.csv,0.43,0.0,0.38,0.0,0.47,0.0
wow-qrsk.csv,0.41,0.0,0.4,0.0,0.43,0.0
bacnet.csv,0.67,0.0,0.67,0.0,0.33,0.0
gretl.csv,0.5,0.33,0.27,0.33,0.33,0.33
empserver.csv,0.29,0.5,0.33,0.5,0.29,0.5
plplot.csv,0.5,0.5,0.33,0.5,0.5,0.5
mycila.csv,0.2,0.0,0.5,0.0,0.33,0.0
ogrehg.csv,0.4,0.75,0.83,0.75,0.46,0.75
alleg.csv,0.67,0.56,0.0,0.56,0.53,0.56
k3b.csv,0.5,0.5,0.25,0.5,0.22,0.5
chaperon.csv,0.5,0.0,0.25,0.0,0.2,0.0
unbvision.csv,0.33,0.5,0.5,0.5,0.5,0.5
genecys.csv,0.33,0.4,0.33,0.4,0.38,0.4
openmalaria.csv,0.5,0.2,0.2,0.2,0.3,0.2
bibedt.csv,0.33,0.0,0.0,0.0,0.33,0.0
yarp0.csv,0.0,0.0,0.0,0.0,0.33,0.0
tmva.csv,0.33,0.42,0.33,0.42,0.39,0.42
azureus.csv,0.31,0.0,0.33,0.0,0.42,0.0
bulmages.csv,0.5,0.0,0.0,0.0,0.36,0.0
ctrlr.csv,0.5,0.5,0.0,0.5,0.38,0.5
rodin-b-sharp.csv,0.45,0.53,0.67,0.53,0.35,0.53
ppcboot.csv,0.0,0.91,0.92,0.91,0.58,0.91
clamav.csv,0.5,0.5,0.0,0.5,0.33,0.5
motu.csv,0.0,0.0,0.5,0.0,0.17,0.0
gnupdate.csv,0.0,0.0,0.5,0.0,0.45,0.0
customwars.csv,0.29,0.0,0.33,0.0,0.27,0.0
libtorrent.csv,0.0,0.33,0.33,0.33,0.33,0.33
fceugc.csv,0.0,0.0,0.5,0.0,0.43,0.0
minig.csv,0.38,0.33,0.29,0.33,0.31,0.33
iaml.csv,0.6,0.67,0.83,0.67,0.38,0.67
jppf-project.csv,0.4,0.4,0.0,0.4,0.4,0.4
anaxagora.csv,0.33,0.67,0.33,0.67,0.42,0.67
ipfire-wall.csv,0.2,0.25,0.25,0.25,0.33,0.25
sumatrapdf.csv,0.0,0.5,0.2,0.5,0.22,0.5
gwanted.csv,0.67,0.5,0.5,0.5,0.36,0.5
cubefs.csv,0.5,0.33,0.33,0.33,0.75,0.33
moving-pictures.csv,0.0,0.0,0.0,0.0,0.33,0.0
alsa.csv,0.38,0.35,0.44,0.35,0.35,0.35
nodal.csv,0.29,0.5,0.33,0.5,0.33,0.5
monetdb.csv,0.5,0.0,0.33,0.0,0.4,0.0
xemeiah.csv,0.0,0.5,0.67,0.5,0.33,0.5
riff-evolve.csv,0.38,0.44,0.27,0.44,0.31,0.44
owlapi.csv,0.4,0.0,0.4,0.0,0.5,0.0
