,recall,precision,pf,pci_20,ifa,wins
apolloplayer.csv,0.55,0.4,0.4,0.53,1.0,14
dspace-gsoc.csv,0.66,0.38,0.51,0.41,2.0,10
grisbi.csv,0.89,0.39,0.84,0.37,1.0,1
maidsafe-dht.csv,0.55,0.44,0.29,0.5,1.0,18
mesa3d.csv,0.35,0.38,0.29,0.5,2.0,11
n2cms.csv,0.64,0.37,0.5,0.41,1.0,9
nassp.csv,0.25,0.48,0.2,0.6,2.0,17
ninject.csv,0.34,0.35,0.4,0.6,1.0,7
nug.csv,0.28,0.39,0.28,0.73,2.0,16
nuttx.csv,0.32,0.33,0.2,0.71,1.0,15
oorexx.csv,0.42,0.43,0.32,0.47,2.0,13
oppna-program-hsatools.csv,0.82,0.39,0.78,0.41,1.0,3
redshell.csv,0.44,0.38,0.6,0.63,1.0,5
super-tux.csv,0.71,0.4,0.68,0.46,2.0,6
tart.csv,0.43,0.35,0.4,0.54,2.0,8
tcvp.csv,0.0,0.0,0.0,0.0,59.0,0
vdsf.csv,0.86,0.39,0.89,0.45,1.0,2
web-cat.csv,0.83,0.39,0.75,0.42,2.0,4
zabbix.csv,0.6,0.4,0.5,0.5,1.0,12
