,recall,precision,pf,pci_20,ifa,wins
azureus.csv,0.935,0.42,0.9299999999999999,0.4,3.0,3
bzbyte.csv,0.8400000000000001,0.28500000000000003,0.69,0.395,7.0,1
carabiner.csv,0.49,0.415,0.39,0.455,1.5,8
chipster.csv,0.46499999999999997,0.505,0.345,0.6,2.0,17
continuum-ide.csv,0.23,0.5349999999999999,0.18,0.805,1.0,18
ctrlr.csv,0.22,0.33,0.385,0.825,3.0,7
galaxium.csv,0.625,0.44,0.39,0.415,2.5,10
ingex.csv,0.625,0.47,0.505,0.5,3.5,12
itext.csv,0.75,0.365,0.575,0.37,3.0,5
jgnash.csv,0.595,0.475,0.44,0.435,1.0,13
jppf-project.csv,0.735,0.32,0.76,0.51,5.5,2
jsr308-langtools.csv,0.625,0.5,0.405,0.42,1.5,15
lite.csv,0.26,0.565,0.165,0.75,0.5,19
octet.csv,0.685,0.405,0.45,0.485,3.0,11
owfs.csv,0.59,0.41000000000000003,0.54,0.43,4.0,6
sidekar.csv,0.0,0.0,0.0,0.0,62.5,0
stemkit.csv,0.245,0.39,0.245,0.79,1.0,16
ta3d.csv,0.375,0.435,0.39,0.565,1.5,9
tigermud.csv,0.46,0.32,0.485,0.585,2.0,4
utgb.csv,0.265,0.395,0.20500000000000002,0.67,1.5,14
