,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.3,0.69,0.25,0.36,0.72
nabu-library.csv,0.0,0.2,0.37,0.27,0.23
pcgen.csv,0.94,0.2,1.0,0.97,0.99
selenium.csv,0.28,0.17,0.58,0.39,0.78
tolven.csv,0.15,0.26,0.14,0.23,0.06
