,etics.csv,badtrinity-zero.csv,mcore3d.csv,xbplayer.csv,kvs.csv,lcfizvtop.csv,modellus.csv,boost.csv,gusanos.csv,projecteqemu.csv,modplug.csv,pydev.csv,codepurge.csv,passwordsafe.csv,pixel-commandos.csv,elateportal.csv,sandiaportals.csv,factor.csv,uwom.csv
badtrinity-zero.csv,2.0,0.0,0.0,3.0,2.0,10.0,13.0,1.0,1.0,1.0,0.0,1.0,33.0,0.0,22.0,1.0,0.0,0.0,15.0
boost.csv,19.0,0.0,0.0,13.0,5.0,16.0,0.0,0.0,3.0,0.0,0.0,2.0,22.0,2.0,21.0,3.0,4.0,0.0,41.0
codepurge.csv,5.0,3.0,0.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,33.0
elateportal.csv,54.0,1.0,2.0,9.0,95.0,1.0,0.0,15.0,0.0,0.0,1.0,0.0,16.0,0.0,41.0,0.0,0.0,1.0,16.0
etics.csv,0.0,0.0,1.0,10.0,16.0,6.0,6.0,0.0,1.0,0.0,0.0,2.0,20.0,5.0,6.0,2.0,0.0,0.0,11.0
factor.csv,54.0,160.0,1.0,2.0,95.0,58.0,1.0,1.0,4.0,80.0,78.0,5.0,2.0,158.0,94.0,49.0,0.0,0.0,8.0
gusanos.csv,2.0,0.0,0.0,0.0,17.0,0.0,1.0,2.0,0.0,4.0,2.0,9.0,22.0,4.0,17.0,2.0,1.0,1.0,7.0
kvs.csv,0.0,0.0,1.0,5.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,10.0,0.0,94.0,49.0,2.0,0.0,15.0
lcfizvtop.csv,1.0,5.0,3.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,94.0,2.0,0.0,0.0,5.0
mcore3d.csv,1.0,0.0,0.0,2.0,5.0,14.0,1.0,0.0,1.0,0.0,3.0,1.0,10.0,3.0,37.0,2.0,1.0,0.0,14.0
modellus.csv,1.0,4.0,1.0,5.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,9.0,11.0,0.0,94.0,0.0,1.0,0.0,13.0
modplug.csv,0.0,0.0,0.0,10.0,7.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0,16.0,0.0,23.0,2.0,1.0,0.0,37.0
passwordsafe.csv,7.0,0.0,2.0,8.0,7.0,6.0,2.0,0.0,3.0,0.0,1.0,2.0,10.0,0.0,9.0,0.0,0.0,0.0,1.0
pixel-commandos.csv,0.0,1.0,1.0,1.0,95.0,0.0,171.0,0.0,0.0,2.0,0.0,1.0,11.0,1.0,0.0,49.0,0.0,0.0,0.0
projecteqemu.csv,2.0,2.0,2.0,3.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,14.0,1.0,7.0,49.0,0.0,0.0,3.0
pydev.csv,4.0,1.0,0.0,1.0,13.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,17.0,0.0,5.0,0.0,0.0,0.0,1.0
sandiaportals.csv,0.0,0.0,1.0,3.0,9.0,7.0,2.0,1.0,2.0,0.0,0.0,3.0,13.0,0.0,37.0,1.0,0.0,0.0,0.0
uwom.csv,0.0,0.0,0.0,2.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,30.0,2.0,21.0,0.0,1.0,0.0,0.0
xbplayer.csv,0.0,0.0,0.0,0.0,9.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,7.0,0.0,0.0,0.0,1.0
