,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.98,1.0,0.25,0.89,1.0,0.65,0.57,0.0,0.98,1.0
cubefs.csv,0.24,1.0,1.0,0.2,0.94,0.74,0.69,0.35,0.07,0.27
iaml.csv,0.25,0.25,0.39,0.22,0.17,0.26,0.3,0.09,0.36,0.6
ivataopenportal.csv,0.53,1.0,0.76,0.68,0.76,0.31,0.86,1.0,0.49,0.67
mb-unit.csv,0.95,0.05,0.78,0.48,1.0,0.99,0.52,0.12,0.81,0.67
mvdsv.csv,0.02,0.34,0.0,0.07,0.03,0.01,0.08,0.06,0.07,0.0
nova.csv,0.42,0.2,0.52,0.29,0.56,0.33,0.17,0.29,0.64,0.2
openwbem.csv,0.26,0.11,0.2,0.47,0.38,0.78,0.2,0.76,0.42,0.33
xcmetadataservicestoolkit.csv,0.4,0.86,0.47,0.38,0.7,0.71,0.9,0.06,0.97,0.27
