,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.95,1.0,0.67,0.83,1.0,0.72,0.56,0.06,1.0,0.8
cubefs.csv,0.22,1.0,1.0,0.45,0.33,0.78,0.69,0.69,0.0,0.57
iaml.csv,0.28,0.15,0.57,0.22,0.67,0.35,0.69,0.16,0.0,0.5
ivataopenportal.csv,0.69,1.0,0.95,0.81,1.0,0.75,0.8,0.96,0.0,0.75
mb-unit.csv,0.94,0.08,0.81,0.71,1.0,0.99,0.45,0.25,1.0,0.85
mvdsv.csv,0.04,0.31,0.0,0.07,1.0,0.01,0.08,0.09,0.0,0.18
nova.csv,0.41,0.85,0.57,0.31,0.0,0.23,0.41,0.4,1.0,0.3
openwbem.csv,0.57,0.46,0.48,0.56,0.67,0.71,0.29,0.87,1.0,0.55
xcmetadataservicestoolkit.csv,0.51,0.85,0.48,0.53,1.0,0.68,0.85,0.19,1.0,0.82
