,recall,precision,pf,pci_20,ifa,wins
cortex-vfx.csv,0.45499999999999996,0.515,0.225,0.62,1.0,13
doomlegacy.csv,0.705,0.44499999999999995,0.6399999999999999,0.455,2.0,4
empserver.csv,0.74,0.49,0.48,0.47,1.0,9
fritzing.csv,0.385,0.47,0.22,0.625,1.0,11
ifmo-game-1.csv,0.08,0.31,0.060000000000000005,0.75,1.5,6
jparsec.csv,0.665,0.355,0.73,0.52,3.0,0
lmms.csv,0.725,0.455,0.475,0.43,1.5,7
lufa-lib.csv,0.445,0.52,0.37,0.635,1.0,12
pgui.csv,0.7050000000000001,0.38,0.585,0.475,2.0,2
pi-qmc.csv,0.685,0.495,0.5349999999999999,0.45,1.5,8
repositorium.csv,0.27,0.29000000000000004,0.25,0.74,2.5,3
superwaba.csv,0.62,0.515,0.37,0.405,0.5,10
xapian.csv,0.8049999999999999,0.395,0.76,0.54,2.0,5
zemljanka.csv,0.82,0.33999999999999997,0.86,0.44,2.0,1
