,f1,g,recall,precision,pf,wins
awemud.csv,0.45,0.5800000000000001,0.615,0.445,0.375,10
customwars.csv,0.475,0.59,0.63,0.45999999999999996,0.385,12
firebreath.csv,0.515,0.62,0.675,0.44,0.4,13
gss.csv,0.515,0.6,0.79,0.39,0.635,6
irplus.csv,0.48,0.55,0.56,0.47,0.315,11
kwave.csv,0.5,0.475,0.92,0.37,0.815,1
liferea.csv,0.45999999999999996,0.49,0.445,0.43,0.3,2
plearn.csv,0.425,0.535,0.595,0.435,0.435,3
psrchive.csv,0.43999999999999995,0.52,0.515,0.45,0.32,4
qcad2.csv,0.405,0.515,0.5349999999999999,0.55,0.305,8
tzod.csv,0.44999999999999996,0.55,0.53,0.425,0.28500000000000003,7
wxcode.csv,0.42,0.415,0.37,0.565,0.165,5
xinity.csv,0.355,0.41000000000000003,0.455,0.29000000000000004,0.655,0
xmoto.csv,0.44999999999999996,0.5800000000000001,0.625,0.425,0.37,9
